[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-02 21:40:11] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-02 21:40:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-02 21:40:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-02 21:40:22] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607\
[2024-12-02 21:40:23] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.asset.php
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-02 21:41:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 693
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a3de8d1-x4jQbS.tmp
[2024-12-02 21:41:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js?simply_static_page=3247
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js?simply_static_page=3247
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:103] Filesize: 23385 bytes
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-02 21:41:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a3de8d1-x4jQbS.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:7bf43dfab1a37dfd6e4b96306b8c69504f3d55a9===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a40c067-SVwCSL.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt?simply_static_page=3248
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt?simply_static_page=3248
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 1892 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a40c067-SVwCSL.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:06fa45c1e67a5069f01169d4e14350bc2db56b1a===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a425091-eJcu9z.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=3249
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js?simply_static_page=3249
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 22476 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a425091-eJcu9z.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:eec618e0d438463252e9de6bcc1117c3dfac61dc===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a442c4d-JxsurI.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=3250
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js?simply_static_page=3250
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 1151 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a442c4d-JxsurI.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:5dc509e6b0f564fc93ef8cd7d8e3f7b6f2c037bd===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a461caa-BN6Wvw.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=3252
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js?simply_static_page=3252
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 6312 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a461caa-BN6Wvw.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:cbfd66782227ce2d2ae69c17b083675afd67ec9b===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a47f141-6URMNt.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=3253
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt?simply_static_page=3253
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 993 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a47f141-6URMNt.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:092168c321f787f320904a35d01a88969d2a5f17===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 350 of 693 pages/files
[2024-12-02 21:41:56] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-12-02 21:41:56] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-12-02 21:41:56] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:69] Total pages: 693; Pages remaining: 293
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a49f4aa-l4UGmL.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=3254
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js?simply_static_page=3254
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 5769 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a49f4aa-l4UGmL.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:cb5c9dee7756016a48bb1fd246770a30464a9ad7===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a4bc34f-sVpHHc.tmp
[2024-12-02 21:41:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=3255
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js?simply_static_page=3255
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:103] Filesize: 82 bytes
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/674e29a4bc34f-sVpHHc.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 21:41:56] [class-ss-page.php:119] Checking Content Identical:9913d4acd8a286f0788e3e26ef7727b61c7c96c6===. Value: FALSE
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-12-02 21:41:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 693
[2024-12-02 21:41:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 21:41:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/674e29a4db248-6yVLAz.tmp
